RT,Avai,Thr,Late,Place
4263.9,73.4,18.4,0,2
2899.1,79.2,31.2,0,3
156.1,67.7,32.4,0,3
2036.0,38.1,29.9,0,3
1554.4,13.3,3.2,0,3
2884.7,94.2,2.3,0,2
1063.5,78.1,22.9,0,0
896.0,9.8,2.4,0,0
2532.5,27.4,11.0,0,1
918.8,67.8,24.3,0,0
1348.7,24.1,31.5,0,2
1345.3,36.4,21.0,0,3
2268.2,15.2,17.9,0,1
4850.0,14.1,22.5,0,2
2104.4,78.9,24.3,0,2
4054.2,67.8,23.8,0,2
2827.6,63.1,6.7,0,3
2796.4,14.8,3.4,0,3
2346.0,68.8,29.2,0,0
2531.7,69.3,22.8,0,1
4984.4,42.5,33.5,0,0
1160.7,36.5,30.6,0,2
2705.3,31.3,16.8,0,2
2413.4,28.6,1.7,0,3
2371.9,20.2,37.9,0,3
3180.1,58.3,34.7,0,3
3876.1,80.5,20.0,0,2
2662.2,33.2,46.6,0,0
422.5,74.3,10.1,0,2
834.8,72.6,19.1,0,0
1390.9,32.4,3.9,0,0
902.2,8.4,9.7,0,0
2595.3,16.1,13.2,0,1
2071.1,35.8,32.2,0,0
862.7,24.7,1.7,0,2
1541.3,9.1,30.0,0,2
1701.5,37.8,22.4,0,0
1949.0,53.7,7.8,0,1
4165.6,92.0,14.8,0,1
4863.3,28.0,37.2,0,3
3519.6,60.0,31.0,0,0
1943.7,36.0,33.0,0,2
1938.7,51.5,17.9,0,2
3544.7,10.2,1.7,0,0
2725.3,47.5,10.0,0,1
3772.5,43.3,30.3,0,3
1812.6,16.1,30.9,0,2
1594.6,27.2,19.4,0,2
537.6,20.1,20.7,0,2
1946.7,71.1,39.8,0,2
4263.3,30.8,23.8,0,2
2224.9,37.6,4.9,0,1
258.2,67.1,28.8,0,2
1847.0,70.8,27.2,0,2
2640.5,81.4,25.9,0,2
4434.6,9.2,13.0,0,1
3088.6,48.8,32.2,0,1
1017.7,85.0,26.9,0,2
3505.8,14.5,10.5,0,1
4346.4,38.3,35.8,0,1
300.1,18.9,24.4,0,0
2674.5,10.0,1.8,0,3
747.6,19.1,15.6,0,1
4707.6,58.1,38.3,0,3
1293.0,37.5,17.9,0,2
3688.3,54.9,16.7,0,1
147.1,32.6,12.0,0,3
3318.0,27.5,27.9,0,1
2424.2,29.3,18.4,0,1
2848.3,19.6,27.1,0,3
2005.2,85.0,11.6,0,1
775.1,84.0,10.5,0,3
2062.9,58.5,40.0,0,3
3815.8,73.4,15.6,0,1
650.2,21.2,37.8,0,1
263.6,12.9,11.0,0,3
1907.4,81.3,14.7,0,2
1199.0,12.9,18.6,0,3
55.6,69.4,21.0,0,1
2416.7,43.1,24.0,0,0
1434.5,56.0,30.7,0,0
4168.4,21.3,27.4,0,3
3585.6,12.9,24.1,0,3
4476.4,18.0,1.9,0,1
4145.5,10.3,16.7,0,3
3121.5,65.2,23.7,0,2
4587.8,44.7,11.1,0,2
3849.7,68.7,27.5,0,0
1104.1,49.4,2.5,0,3
2467.8,41.6,18.8,0,0
2863.3,38.8,42.0,0,3
4020.6,39.2,8.1,0,1
3057.6,32.5,8.4,0,2
4316.6,14.7,17.2,0,1
4184.2,54.4,24.0,0,1
2778.6,25.4,0.9,0,1
2472.3,61.3,12.9,0,2
3107.9,28.7,22.4,0,1
3488.8,29.4,30.2,0,0
951.6,39.2,1.5,0,0
2205.5,55.0,32.6,0,2
3736.6,23.7,1.6,0,0
31.1,14.8,25.2,0,1
784.6,10.8,38.4,0,0
4283.3,24.8,22.0,0,0
1434.7,23.3,15.6,0,0
2734.5,76.2,20.1,0,1
235.9,19.9,37.2,0,1
2192.0,48.7,12.7,0,1
1588.1,51.6,15.6,0,1
3670.1,7.7,9.0,0,1
3735.0,95.1,18.0,0,2
1981.7,34.2,21.1,0,1
3158.6,51.6,6.4,0,2
2802.6,46.1,16.3,0,1
2925.8,19.8,7.9,0,2
3340.6,8.9,20.0,0,0
4203.3,29.0,16.9,0,3
4776.2,55.7,31.0,0,1
846.0,58.9,43.6,0,1
2075.1,57.7,12.1,0,0
3250.5,47.8,4.7,0,0
3893.1,14.0,15.0,0,1
473.9,29.0,36.6,0,1
304.3,15.1,24.5,0,2
867.9,7.6,4.4,0,1
1296.0,58.3,32.9,0,3
4948.3,86.6,12.3,0,2
424.6,66.5,23.6,0,3
1093.3,31.8,29.2,0,0
747.1,39.1,0.7,0,3
1909.9,26.6,31.3,0,3
330.6,53.3,36.1,0,2
1557.1,74.8,14.1,0,2
252.2,45.9,18.0,0,1
1381.3,51.6,26.1,0,2
98.7,50.9,7.1,0,2
2293.8,53.6,11.3,0,1
3050.0,27.8,25.0,0,2
3084.2,64.6,8.5,0,3
201.8,17.3,31.7,0,1
2447.1,25.3,11.5,0,1
184.8,72.6,20.7,0,1
2089.9,82.0,10.2,0,1
5207.5,15.4,14.2,0,3
1766.2,41.4,17.4,0,1
2421.9,31.0,24.4,0,3
2420.2,19.6,17.9,0,2
2942.3,54.9,11.4,0,1
446.1,36.0,12.0,0,2
2535.1,75.8,12.0,0,2
1039.1,19.9,33.1,0,3
4354.7,47.8,28.9,0,3
2015.1,8.7,31.9,0,3
3058.3,91.0,8.0,0,2
2235.4,43.8,20.5,0,0
4577.6,67.1,0.3,0,2
1357.1,78.3,20.9,0,3
3122.7,54.7,23.1,0,0
4204.1,67.9,24.4,0,2
3041.2,88.9,37.0,0,0
3607.0,49.5,25.9,0,0
3598.5,64.5,29.2,0,0
3628.0,59.7,14.6,0,2
759.0,17.9,13.0,0,2
614.5,31.9,6.6,0,1
2672.0,52.0,19.9,0,2
154.3,52.2,15.1,0,2
3123.8,55.7,30.6,0,0
3445.4,28.7,27.4,0,3
1167.3,37.9,5.5,0,0
2312.8,76.6,6.8,0,3
1617.1,28.0,35.4,0,2
3693.0,28.2,28.6,0,2
3519.8,49.7,7.1,0,2
642.4,24.8,6.5,0,0
1013.1,44.1,26.3,0,1
3193.1,24.6,43.3,0,0
1095.5,13.5,3.8,0,3
196.5,29.9,38.1,0,2
3022.3,66.6,13.7,0,1
2154.0,75.6,17.3,0,3
4610.2,60.5,21.5,0,0
1317.6,76.1,27.7,0,1
2530.6,17.7,6.7,0,3
798.2,30.2,9.4,0,1
1099.0,44.1,25.6,0,2
2570.3,68.6,29.4,0,0
4073.8,38.9,4.9,0,2
810.2,42.1,28.9,0,2
1490.9,87.3,32.5,0,0
1084.5,69.9,17.1,0,3
1947.3,37.9,23.5,0,3
1547.2,77.2,18.3,0,1
1374.8,25.6,20.0,0,1
2761.3,51.1,41.7,0,1
4292.5,11.2,12.4,0,1
4560.4,9.0,37.0,0,2
4147.4,43.0,17.2,0,2
3446.1,67.7,19.4,0,3
4803.2,10.1,20.7,0,1
41.2,20.9,13.2,0,0
1465.1,57.8,7.6,0,0
2428.8,67.1,12.1,0,2
4445.7,17.8,33.8,0,0
3583.4,45.7,13.6,0,3
876.9,8.0,28.8,0,3
33.8,28.9,36.4,0,2
1700.1,16.7,13.8,0,0
738.6,23.0,20.9,0,2
1960.7,44.7,0.4,0,1
2876.3,34.4,2.8,0,3
2106.4,54.6,3.9,0,0
4786.8,82.6,13.3,0,2
2008.6,20.4,7.1,0,1
3103.7,8.7,13.3,0,1
1931.3,74.4,16.9,0,1
3102.5,41.5,4.6,0,3
2213.3,69.6,5.1,0,2
1022.6,42.2,4.2,0,0
4187.2,62.9,30.6,0,1
2718.5,48.0,32.2,0,3
1387.8,21.1,24.4,0,3
710.7,96.8,6.9,0,3
1643.1,71.9,23.5,0,2
3641.0,22.8,4.8,0,1
739.9,10.4,11.6,0,1
3965.4,66.1,15.2,0,0
2077.8,62.8,35.0,0,2
2256.8,39.6,9.4,0,0
971.4,30.2,29.0,0,0
371.9,39.6,16.7,0,3
851.5,14.6,25.2,0,2
935.1,9.1,39.8,0,2
3119.3,34.6,5.7,0,2
4085.5,10.1,31.7,0,2
845.7,79.7,33.0,0,2
1386.0,6.1,34.7,0,2
4167.4,45.6,35.9,0,2
3977.7,80.5,30.4,0,1
4603.4,9.2,27.8,0,1
158.4,60.2,15.7,0,3
947.9,84.6,13.4,0,3
4097.7,25.5,28.9,0,3
803.6,11.6,31.2,0,0
2631.0,70.8,2.4,0,0
2588.4,9.4,35.6,0,0
1109.9,83.5,30.9,0,3
4370.2,18.7,2.4,0,0
1006.4,42.6,32.8,0,0
2205.7,58.6,9.6,0,3
3885.9,36.5,32.4,0,3
3104.7,37.4,23.4,0,1
629.1,64.1,29.8,0,2
4712.0,67.9,9.2,0,3
3237.0,88.4,1.0,0,2
1294.9,54.4,26.0,0,2
231.3,32.2,36.2,0,1
3464.3,43.7,5.8,0,3
3142.3,79.2,31.0,0,3
4462.4,28.7,5.2,0,2
3439.9,67.4,19.7,0,3
2462.2,13.9,35.6,0,3
99.9,43.2,22.7,0,0
3479.9,39.3,0.2,0,0
628.0,79.6,3.2,0,2
1519.0,29.5,12.5,0,2
3295.0,17.5,28.5,0,1
4518.9,25.7,30.1,0,1
852.9,85.5,4.3,0,2
560.7,83.7,12.6,0,0
3195.1,9.5,19.1,0,3
825.5,55.4,19.3,0,1
636.4,12.0,1.0,0,2
2123.5,72.7,8.6,0,3
1726.6,38.2,30.7,0,0
2635.1,65.4,11.9,0,1
1259.3,61.4,15.0,0,2
2757.9,56.0,23.9,0,3
524.6,43.9,23.3,0,0
1189.1,20.4,24.0,0,2
774.5,20.7,4.6,0,2
2182.6,50.0,0.9,0,1
2252.4,37.5,44.0,0,3
1822.7,21.9,22.7,0,2
184.7,7.8,38.5,0,1
2623.7,38.2,21.0,0,3
2295.6,59.7,15.9,0,3
1933.2,34.0,41.4,0,1
1187.5,18.0,12.0,0,2
272.4,13.6,5.8,0,0
1613.6,34.2,18.4,0,2
3000.2,22.9,7.7,0,0
701.3,68.6,1.2,0,1
879.6,76.2,1.1,0,2
4016.9,78.1,41.8,0,2
1437.0,66.1,16.8,0,1
2547.6,55.2,38.0,0,2
94.0,35.3,18.2,0,1
47.8,64.9,26.3,0,0
2423.6,11.6,39.6,0,3
1765.1,81.1,23.0,0,3
865.4,40.6,32.3,0,3
3319.6,66.1,27.7,0,2
1225.1,17.1,20.5,0,1
1341.1,56.9,6.1,0,2
225.8,7.8,30.3,0,3
1602.1,44.3,5.4,0,0
262.8,13.2,38.2,0,3
43.1,34.5,21.3,0,1
87.6,39.8,2.1,0,2
368.3,18.7,31.5,0,2
700.6,48.6,34.4,0,0
2450.9,66.4,28.3,0,2
1189.2,43.6,0.8,0,1
757.8,49.3,7.9,0,1
1024.5,29.4,9.7,0,2
1364.8,9.3,11.5,0,3
568.5,30.3,0.2,0,0
3708.9,60.6,20.6,0,0
2634.3,23.2,35.8,0,1
1530.3,26.5,9.5,0,0
3064.6,63.8,42.8,0,3
3507.2,54.1,13.3,0,0
1577.1,98.1,16.8,0,0
3559.3,24.3,26.4,0,2
71.5,49.1,18.9,0,2
1830.7,14.5,5.7,0,1
2274.9,80.2,12.4,0,1
3416.1,86.1,29.2,0,1
1767.1,64.3,20.9,0,0
3376.5,67.0,26.2,0,3
439.7,18.3,6.3,0,3
4282.8,13.7,29.3,0,2
1990.1,31.2,26.7,0,2
1528.2,28.0,11.0,0,3
3139.3,85.2,7.2,0,0
2124.5,40.0,13.3,0,1
2928.3,82.3,4.2,0,2
1503.5,13.1,37.8,0,2
655.6,14.1,29.2,0,3
2704.7,15.8,24.2,0,3
1699.9,26.6,13.7,0,3
3115.5,10.7,15.4,0,2
698.4,51.2,3.7,0,2
5276.9,41.6,13.8,0,3
150.6,58.8,16.0,0,3
2149.4,82.5,41.9,0,3
2896.0,56.2,19.3,0,2
2330.7,15.7,26.6,0,1
280.4,75.8,23.4,0,1
3861.3,73.9,31.4,0,3
2759.4,17.4,32.1,0,2
4739.6,55.2,26.0,0,0
260.3,81.3,21.5,0,1
2878.4,24.2,33.6,0,3
3136.9,73.8,4.5,0,2
1200.6,54.5,2.5,0,0
685.2,18.4,7.9,0,0
2818.8,7.5,6.5,0,1
2534.6,36.4,4.4,0,3
2382.2,50.0,9.7,0,1
126.5,7.7,12.8,0,1
4062.8,38.4,10.8,0,3
977.5,61.8,6.5,0,3
3504.6,6.4,0.1,0,3
4354.3,12.8,9.6,0,2
2548.4,45.9,27.0,0,2
1591.8,29.1,29.3,0,0
3828.8,33.0,40.4,0,3
2530.8,21.1,20.5,0,2
405.9,13.3,16.7,0,3
3139.6,55.0,0.6,0,1
1957.9,18.0,12.2,0,1
3319.5,8.9,25.9,0,0
1894.0,83.5,30.1,0,0
3355.2,19.5,26.9,0,0
3469.5,80.1,12.4,0,0
219.4,60.3,20.1,0,2
2880.5,64.8,11.4,0,3
4219.0,24.5,16.4,0,1
1723.7,77.8,23.3,0,2
1178.1,38.9,32.4,0,3
2265.1,86.4,19.6,0,3
3444.5,70.6,7.8,0,1
3895.0,8.8,19.4,0,2
4184.9,17.6,1.0,0,2
1445.4,34.1,20.0,0,1
1818.1,46.5,15.6,0,0
1559.2,50.2,36.9,0,3
1267.9,15.3,1.9,0,2
4086.7,33.9,21.4,0,1
4026.6,74.0,10.4,0,1
3611.8,69.6,1.0,0,3
3353.4,58.1,39.9,0,1
2142.9,79.7,2.5,0,2
126.7,6.9,35.7,0,0
1590.3,38.0,9.4,0,2
3669.1,6.1,1.2,0,1
1335.2,58.6,26.4,0,2
2408.7,90.8,15.5,0,2
1045.0,68.6,36.3,0,3
2737.1,36.7,36.6,0,1
4189.7,64.9,19.5,0,2
3524.8,80.2,28.5,0,3
4266.2,92.8,12.1,0,0
70.9,44.9,9.1,0,2
2063.9,15.7,34.5,0,0
2103.9,36.5,13.3,0,1
1050.0,74.7,4.8,0,1
3661.2,6.9,29.2,0,1
2838.1,91.7,0.1,0,0
2973.5,86.6,32.3,0,1
2186.7,52.4,29.7,0,0
3825.8,29.4,5.7,0,0
3529.6,31.7,27.8,0,3
4224.9,54.5,24.6,0,1
878.0,35.0,6.6,0,0
1990.5,52.1,16.2,0,0
2018.4,46.4,2.0,0,1
1171.3,23.1,11.0,0,1
3167.3,64.3,21.0,0,1
538.1,73.0,24.8,0,3
716.8,45.7,33.6,0,0
3149.1,63.0,6.4,0,3
788.2,31.0,2.8,0,1
3931.9,8.9,20.9,0,1
818.5,20.4,8.3,0,1
2917.5,40.1,22.7,0,2
2034.7,6.8,5.6,0,1
3295.6,43.5,6.1,0,1
1136.8,14.1,1.1,0,2
1191.6,61.5,34.5,0,2
2523.3,43.4,15.8,0,2
3419.3,31.9,14.8,0,0
2828.3,82.5,17.9,0,3
172.8,33.7,26.8,0,1
4495.3,63.8,11.1,0,0
1920.4,52.2,9.7,0,2
1390.0,68.9,5.7,0,2
4596.6,64.6,11.8,0,2
1274.4,50.6,8.9,0,2
4350.0,66.4,39.4,0,2
2335.7,37.1,13.7,0,2
851.6,18.8,21.5,0,2
1242.9,91.9,23.1,0,1
4181.0,33.4,36.0,0,3
1733.0,21.1,16.7,0,1
1024.4,72.3,11.4,0,1
672.3,54.8,7.6,0,3
2210.1,15.7,15.6,0,2
4846.4,65.5,2.1,0,3
984.1,82.1,9.3,0,3
1959.7,7.3,41.4,0,3
2608.3,74.8,23.3,0,0
418.9,57.8,13.8,0,3
3132.3,58.6,43.4,0,1
5277.7,27.0,18.7,0,3
4257.6,55.5,20.6,0,1
981.3,40.6,8.7,0,1
2650.2,7.5,13.9,0,3
2472.5,37.5,21.1,0,2
301.1,10.7,35.8,0,0
2771.8,17.5,5.0,0,1
552.7,13.1,40.6,0,1
3016.1,87.6,26.1,0,3
646.5,21.1,45.8,0,0
1338.9,53.2,1.5,0,1
3482.7,84.8,8.1,0,0
1516.0,83.0,39.6,0,2
161.2,17.3,5.9,0,2
2589.9,59.8,6.7,0,2
3042.6,78.7,23.0,0,2
3110.3,58.2,33.3,0,2
4196.5,49.9,8.2,0,2
1417.3,42.8,30.3,0,2
4290.2,67.1,22.5,0,0
2038.3,16.5,9.9,0,0
747.2,36.6,35.7,0,1
2670.7,71.2,25.6,0,2
2464.2,30.7,29.7,0,2
3851.0,72.8,4.5,0,0
2894.8,35.6,32.6,0,0
4614.6,56.5,10.2,0,3
1695.9,27.6,20.0,0,3
2041.1,23.0,2.2,0,1
2097.9,65.6,22.0,0,1
2993.0,70.4,24.9,0,0
3071.0,80.9,19.5,0,0
555.2,76.2,7.7,0,3
1891.9,70.5,32.5,0,3
4041.3,51.3,12.7,0,0
3622.5,41.3,6.8,0,0
933.4,30.0,33.2,0,2
1587.3,66.4,10.2,0,3
1819.3,50.1,8.7,0,2
3565.5,40.6,0.6,0,2
364.6,43.6,13.5,0,2
3940.7,65.8,4.4,0,1
1901.9,12.3,12.7,0,2
2504.4,58.3,16.0,0,3
3361.7,76.3,19.1,0,3
1179.5,57.0,13.7,0,1
1407.8,25.7,2.4,0,1
1287.4,42.7,7.6,0,2
699.1,55.5,26.2,0,1
3783.3,64.3,23.9,0,1
400.6,40.9,15.9,0,2
3092.9,33.4,3.1,0,2
3420.2,15.0,14.9,0,2
956.2,29.9,11.7,0,3
4128.6,65.1,19.0,0,1
1001.3,47.7,25.0,0,0
2752.7,77.7,25.8,0,2
2518.8,48.0,33.8,0,0
1950.1,50.9,21.5,0,2
4129.8,61.0,16.1,0,0
4010.2,29.4,14.5,0,2
1865.1,55.2,20.6,0,3
705.3,80.5,37.7,0,0
3481.0,66.8,19.0,0,2
273.6,9.9,7.3,0,2
1235.3,68.9,6.7,0,1
1902.8,62.0,13.4,0,1
1005.9,56.3,3.7,0,3
3450.3,94.1,17.0,0,3
2088.0,27.4,20.8,0,0
2094.3,66.1,29.9,0,3
3684.5,41.4,14.8,0,3
2866.5,21.9,14.0,0,2
1531.4,11.8,13.6,0,3
4752.4,80.5,3.8,0,1
2289.0,21.6,32.6,0,3
1918.9,67.9,33.3,0,2
2750.1,42.7,7.9,0,3
2173.7,7.5,16.9,0,0
2729.3,61.1,8.9,0,3
2035.4,12.1,26.3,0,2
226.7,19.6,1.6,0,0
2263.3,26.4,23.6,0,2
1301.6,22.5,27.3,0,0
3048.5,61.0,23.1,0,0
957.0,73.7,33.7,0,2
645.2,13.8,39.9,0,3
3025.3,18.7,10.1,0,2
1233.0,43.3,15.0,0,0
2290.7,89.2,4.7,0,2
901.3,40.6,6.3,0,3
4838.0,68.0,31.6,0,3
3125.3,51.6,34.9,0,0
1396.0,24.0,25.6,0,3
3629.7,28.3,31.9,0,0
3846.1,34.4,35.1,0,0
590.9,43.8,34.4,0,2
34.1,53.6,40.3,0,3
561.7,30.1,37.9,0,3
3982.5,61.3,29.9,0,3
2787.0,63.0,0.7,0,3
1402.5,73.6,38.5,0,2
2020.6,40.7,26.6,0,3
1496.6,88.6,21.0,0,0
882.2,8.5,30.7,0,3
840.5,14.4,4.9,0,1
2231.9,22.0,5.4,0,2
4370.0,54.8,14.0,0,1
401.6,11.1,2.7,0,3
2155.7,18.3,24.1,0,1
264.7,70.4,4.6,0,2
3408.3,23.8,29.9,0,0
1003.3,45.5,8.7,0,2
2927.5,61.0,30.4,0,2
1075.2,15.0,25.0,0,2
3069.2,40.1,14.4,0,2
1805.7,42.9,26.1,0,3
3795.7,38.8,27.1,0,3
716.3,80.3,35.6,0,0
2207.6,69.0,7.4,0,1
3295.0,63.2,5.5,0,0
368.6,58.7,18.6,0,2
2723.6,71.0,2.6,0,1
2768.1,25.5,31.8,0,1
417.4,70.6,13.9,0,0
3441.4,34.4,35.3,0,0
1616.8,61.1,30.6,0,0
1903.2,26.3,36.0,0,0
2085.4,16.9,18.8,0,0
4211.1,72.8,20.0,0,3
4356.2,82.5,7.2,0,3
800.9,37.7,13.0,0,3
3761.4,73.8,25.5,0,3
4455.5,58.8,16.1,0,3
2019.2,81.5,2.6,0,2
465.1,54.4,7.7,0,2
1461.3,44.8,24.9,0,2
3451.9,21.1,16.1,0,2
3458.4,50.4,25.7,0,0
1864.7,75.7,27.4,0,2
2813.1,59.9,26.6,0,1
2618.3,63.0,25.6,0,0
2191.2,71.1,19.9,0,0
1855.1,25.1,27.3,0,1
1207.2,80.7,31.1,0,0
3716.5,13.7,3.2,0,1
712.9,61.8,13.1,0,0
1446.8,92.5,29.4,0,0
1483.2,24.2,19.6,0,2
1124.5,31.3,3.4,0,1
2938.6,10.8,27.8,0,1
3968.7,77.3,27.6,0,3
1716.6,87.2,33.1,0,2
2825.6,86.2,9.2,0,2
2022.3,31.0,18.5,0,2
273.9,38.1,33.6,0,3
727.3,85.6,14.1,0,3
1155.5,63.4,1.5,0,0
1729.2,43.5,9.8,0,3
4094.7,15.7,19.8,0,0
2856.0,9.0,9.0,0,0
1665.1,54.2,12.1,0,2
3276.2,20.5,25.1,0,3
300.2,61.1,17.5,0,1
1920.6,73.8,26.3,0,0
822.5,68.8,0.1,0,3
4578.8,15.3,34.4,0,3
961.4,29.2,20.5,0,1
2840.3,36.3,10.1,0,1
1431.8,54.5,31.3,0,3
3501.0,40.2,13.3,0,2
2013.9,52.7,21.2,0,0
689.5,48.8,20.1,0,3
3785.1,46.7,21.1,0,2
3467.6,24.1,8.7,0,1
1911.4,64.6,19.1,0,2
1252.1,47.1,0.2,0,0
853.5,77.9,11.4,0,2
3973.2,29.6,4.0,0,0
554.5,68.5,2.4,0,3
116.2,61.7,26.7,0,3
2684.6,87.0,2.2,0,2
1170.9,53.8,22.7,0,3
4387.9,64.9,9.7,0,3
3539.5,8.1,4.5,0,0
600.0,82.9,3.3,0,1
3588.7,13.2,32.5,0,3
554.2,20.0,8.1,0,1
3759.0,45.7,3.6,0,3
2998.2,18.8,29.0,0,2
1828.4,48.6,11.3,0,3
4506.0,67.5,10.2,0,2
1732.3,60.5,24.0,0,0
614.2,44.9,1.3,0,3
358.0,9.5,30.1,0,0
1942.1,12.6,17.8,0,1
2065.1,16.4,1.8,0,3
2298.6,90.3,19.4,0,0
4147.5,35.5,17.5,0,1
725.8,20.5,43.8,0,0
4132.8,29.9,0.1,0,0
2349.5,71.5,11.5,0,3
2779.1,66.2,12.1,0,3
509.9,64.4,23.8,0,2
44.7,12.5,9.1,0,0
2770.1,79.9,21.2,0,2
2992.0,21.1,21.5,0,0
540.0,49.6,24.8,0,1
1672.3,61.1,27.7,0,3
2554.0,64.2,26.9,0,2
2254.3,48.8,39.9,0,2
3471.5,85.9,17.5,0,2
348.4,60.4,7.6,0,1
3981.9,17.0,1.7,0,0
2292.6,60.6,1.2,0,3
2363.3,63.5,41.3,0,1
704.4,74.1,21.9,0,0
3727.0,21.4,29.0,0,0
3125.4,34.7,21.0,0,1
807.4,24.6,25.6,0,0
4453.6,86.1,6.1,0,2
1867.8,13.1,2.5,0,0
2616.4,64.5,19.8,0,1
1552.7,34.4,30.0,0,0
4258.9,60.9,29.0,0,1
1558.1,30.8,25.4,0,3
2141.1,39.2,15.7,0,3
4783.3,73.2,0.7,0,1
2575.4,73.1,16.4,0,1
4350.0,25.0,26.7,0,2
4131.3,64.4,13.4,0,1
3441.4,21.4,12.5,0,2
3393.9,53.1,11.1,0,2
1876.5,88.2,45.5,0,1
3646.1,52.2,5.4,0,2
1818.5,19.4,5.5,0,1
504.1,48.9,8.7,0,0
2016.2,58.6,23.8,0,1
2749.4,28.3,28.8,0,1
832.9,25.5,14.8,0,0
1676.3,25.4,4.6,0,3
1210.1,9.6,41.7,0,3
1108.9,91.6,12.9,0,2
168.4,45.7,10.2,0,1
3234.0,48.0,29.4,0,3
243.1,72.7,27.9,0,3
3825.0,26.1,8.5,0,2
1003.5,77.2,24.2,0,3
1869.8,19.5,23.7,0,3
1337.4,11.9,39.5,0,2
446.1,50.9,8.0,0,1
2948.0,63.8,7.2,0,2
4493.5,30.5,24.4,0,2
2197.0,32.9,18.5,0,3
2874.4,18.6,17.0,0,1
3728.0,78.7,28.3,0,0
3878.4,10.4,17.5,0,0
3599.2,16.8,21.4,0,0
3495.8,13.1,39.3,0,0
287.8,44.7,24.1,0,2
3850.1,83.4,30.3,0,1
2781.3,58.3,30.5,0,1
2530.5,56.4,25.5,0,0
2831.9,74.8,24.4,0,1
4021.8,85.8,16.2,0,0
1221.0,23.2,9.7,0,2
81.7,28.0,25.2,0,0
4675.2,58.4,11.4,0,1
1473.6,17.7,9.5,0,3
919.1,64.4,31.1,0,0
1852.6,71.5,25.9,0,1
367.8,62.5,14.5,0,1
3534.7,18.7,10.7,0,3
2569.8,70.7,17.3,0,1
474.8,36.3,9.1,0,0
1512.8,16.2,19.0,0,1
1070.5,62.3,27.2,0,0
2033.2,26.2,33.1,0,3
246.0,40.5,6.0,0,2
2038.6,17.6,8.0,0,3
106.1,62.5,1.3,0,0
5053.5,18.1,35.7,0,2
3208.5,12.5,1.1,0,0
1204.4,17.1,28.8,0,2
1708.2,12.4,17.2,0,2
3387.9,71.1,30.8,0,1
2065.7,82.3,4.4,0,1
490.0,72.6,1.6,0,3
2172.9,72.7,30.6,0,0
3094.2,18.7,27.8,0,0
651.5,93.4,4.8,0,2
4230.4,53.9,24.8,0,1
4014.4,52.4,26.9,0,1
893.1,48.0,2.6,0,0
3165.5,79.9,11.8,0,0
3211.8,23.7,29.9,0,2
3058.2,73.4,39.5,0,3
641.1,36.1,9.1,0,2
688.2,63.8,23.4,0,3
4439.2,41.7,25.1,0,2
603.5,14.3,10.9,0,1
3682.1,56.1,26.8,0,1
4267.8,8.8,24.9,0,0
2272.6,63.7,8.1,0,2
1929.4,54.4,4.2,0,3
1838.6,23.1,38.1,0,2
4192.2,65.2,0.9,0,1
4107.0,17.8,26.8,0,3
286.8,67.8,29.8,0,1
917.6,66.6,6.3,0,3
1816.0,19.2,0.7,0,2
1689.0,15.4,3.1,0,1
1109.4,28.6,43.9,0,1
3597.0,7.8,16.9,0,1
2683.6,58.2,1.7,0,1
1755.0,57.1,36.1,0,3
2195.0,31.5,24.9,0,1
895.6,79.1,33.7,0,3
3422.2,31.8,25.2,0,0
2093.7,44.1,28.4,0,1
4817.9,52.1,32.3,0,0
827.4,58.1,29.9,0,1
3051.1,33.1,31.6,0,0
2277.1,17.6,14.7,0,1
4681.9,27.8,25.9,0,0
2546.5,46.4,34.5,0,2
857.2,50.4,42.4,0,3
2347.2,19.2,14.9,0,0
3255.8,24.7,25.7,0,0
3062.5,43.3,43.6,0,3
714.6,24.3,33.4,0,2
640.2,12.9,18.1,0,1
3128.3,56.7,37.6,0,2
2044.1,66.8,0.5,0,2
1600.3,8.2,26.1,0,3
2310.0,70.2,42.6,0,2
3055.8,15.2,18.6,0,3
4471.4,62.9,24.7,0,0
1448.2,44.2,21.2,0,3
2798.0,79.3,30.6,0,3
4157.1,73.1,23.8,0,0
490.6,21.3,16.6,0,0
165.8,43.8,4.2,0,3
866.7,27.8,2.0,0,1
3687.2,35.6,23.3,0,0
2420.7,78.8,3.5,0,1
4684.7,33.9,32.0,0,0
2425.6,34.2,25.7,0,0
1977.6,23.4,21.2,0,2
1705.4,7.5,25.2,0,2
3194.2,23.9,28.7,0,2
3100.7,32.4,23.8,0,1
56.0,9.2,38.2,0,3
864.2,50.6,20.5,0,3
3518.3,42.4,3.4,0,0
1954.8,48.5,9.3,0,3
3511.1,11.3,21.3,0,3
1866.0,49.5,22.8,0,1
1815.3,78.4,21.3,0,2
1278.4,91.1,12.9,0,0
2055.6,23.3,8.3,0,0
2140.1,62.2,37.5,0,1
4012.2,63.2,4.3,0,2
729.2,82.4,22.0,0,3
1348.5,49.1,26.4,0,2
3167.6,19.5,12.1,0,0
3069.5,12.1,30.8,0,0
1464.1,48.0,23.2,0,1
248.9,40.4,9.5,0,2
2030.0,14.3,41.6,0,2
1726.3,48.7,20.0,0,1
4322.1,24.6,32.9,0,0
3774.4,44.6,5.5,0,2
2301.4,44.4,33.1,0,0
1632.6,31.6,14.3,0,3
1367.0,12.8,8.4,0,1
